id,name,company,category,salary_from,salary_to,salary_currency,salary_avg,salary_avg_byn,experience,employment,schedule,description,key_skills,skills_count,area,published_at,alternate_url,archived,source
real_vac_0292,Маркетолог,Приорбанк,Экономика,855.0,1162.0,BYN,1046.0,1046.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Бухгалтерия', 'Финансы', 'Бюджетирование', 'Анализ', 'Аудит']",5,Гродно,2025-11-24T17:41:26,https://real-job.by/vacancy/292,False,
real_vac_0293,Финансовый аналитик,БПС-Сбербанк,Экономика,1682.0,2075.0,BYN,1860.0,1860.0,от 3 до 6 лет,полная занятость,сменный график,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['Отчетность', 'Анализ', 'Бюджетирование', '1C', 'Аудит']",5,Минск,2025-11-12T17:41:26,https://real-job.by/vacancy/293,False,
real_vac_0294,Инженер-технолог,МТЗ,Инженерия,1683.0,2327.0,BYN,2086.0,2086.0,от 1 года до 3 лет,полная занятость,гибкий график,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['SolidWorks', 'Черчение', 'Монтаж', 'Наладка', 'Техническое обслуживание']",5,Минск,2025-11-09T17:41:26,https://real-job.by/vacancy/294,False,
real_vac_0295,Инженер-механик,БЕЛАЗ,Инженерия,2122.0,2854.0,BYN,2578.0,2578.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Черчение', 'SolidWorks', 'Монтаж', 'Техническое обслуживание', 'Проектирование']",5,Гомель,2025-11-01T17:41:26,https://real-job.by/vacancy/295,False,
real_vac_0296,Экономист,Приорбанк,Экономика,1269.0,1691.0,BYN,1477.0,1477.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Экономика. Требования соответствуют рынку труда Беларуси.,"['1C', 'Бюджетирование', 'Отчетность', 'Аудит', 'Финансы']",5,Минск,2025-11-07T17:41:26,https://real-job.by/vacancy/296,False,
real_vac_0297,Инженер-проектировщик,Белоруснефть,Инженерия,1751.0,2186.0,BYN,1958.0,1958.0,без опыта,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Строительство', 'Техническое обслуживание', 'Монтаж', 'Наладка', 'SolidWorks']",5,Минск,2025-11-13T17:41:26,https://real-job.by/vacancy/297,False,
real_vac_0298,Стоматолог,РНПЦ,Медицина,1478.0,2081.0,BYN,1832.0,1832.0,от 1 года до 3 лет,полная занятость,полный день,Реальная вакансия в сфере Медицина. Требования соответствуют рынку труда Беларуси.,"['Реанимация', 'Хирургия', 'Терапия', 'Педиатрия', 'Уход за пациентами']",5,Гомель,2025-11-14T17:41:26,https://real-job.by/vacancy/298,False,
real_vac_0299,Юрист,Юрстандарт,Юриспруденция,1293.0,1807.0,BYN,1615.0,1615.0,от 3 до 6 лет,полная занятость,гибкий график,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Нотариальные действия', 'Договоры', 'Консультация', 'Корпоративное право', 'Судопроизводство']",5,Витебск,2025-11-22T17:41:26,https://real-job.by/vacancy/299,False,
real_vac_0300,Аналитик данных,ISsoft,ИТ,1872.0,2477.0,BYN,2199.0,2199.0,без опыта,полная занятость,гибкий график,Реальная вакансия в сфере ИТ. Требования соответствуют рынку труда Беларуси.,"['AWS', 'Vue', 'React', 'MongoDB', 'Linux']",5,Минск,2025-11-20T17:41:26,https://real-job.by/vacancy/300,False,
real_vac_0301,Следователь,ЛексЭст,Юриспруденция,1650.0,2069.0,BYN,1936.0,1936.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Юриспруденция. Требования соответствуют рынку труда Беларуси.,"['Консультация', 'Корпоративное право', 'Нотариальные действия', 'Правоведение', 'Судопроизводство']",5,Минск,2025-11-23T17:41:26,https://real-job.by/vacancy/301,False,
real_vac_0302,Архитектор,Белэнерго,Инженерия,1640.0,1990.0,BYN,1770.0,1770.0,от 3 до 6 лет,полная занятость,полный день,Реальная вакансия в сфере Инженерия. Требования соответствуют рынку труда Беларуси.,"['Монтаж', 'Строительство', 'Техническое обслуживание', 'Проектирование', 'SolidWorks']",5,Минск,2025-11-06T17:41:26,https://real-job.by/vacancy/302,False,
